,11,101,1001,10001,100001,1000001,10000001
0.1,0.001584847616335083,0.0023683959768547756,0.0007299882599084314,0.0008797473355914447,0.0010614253181763678,0.001507489846094789,0.0010440529504178089
1.0,0.003091073579171013,0.002734362894364471,0.002580847395990532,0.0029325790013821087,0.001971000502524626,0.0023778262863536005,0.0026219591194415384
10.0,0.003201346396111221,0.003006395329458392,0.002939679730885615,0.0028727152951460795,0.002660088354607508,0.003606635023785758,0.0033145442400606753
100.0,0.0034256206431721786,0.003918194988581288,0.004049316917520684,0.003714241545706312,0.0034490004442365406,0.0034493209102889285,0.0033577763229830863
